#{"t_start": 1756059152.86222, "env_id": "None"}
r,l,t
-126.89265,81,234.553952
-60.64259,60,234.765667
-42.519035,117,235.234047
-107.5703,71,235.594018
-74.14145,104,236.059655
-12.757904,138,236.619275
-52.054836,122,237.159767
-106.95464,79,237.493403
-54.777103,73,237.809352
-104.4052,84,238.080968
-89.51022,81,238.404768
-89.50515,115,238.68621
-93.83792,120,238.993836
-64.6104,98,239.262474
-35.099724,124,239.621187
-72.411606,116,239.970918
-121.89909,114,240.387147
-56.27998,117,240.855821
-86.48445,88,241.227305
-105.86037,94,241.615345
-125.87013,82,241.890488
-119.05906,113,242.280037
-100.24895,107,242.65254
-63.82067,86,242.859759
-32.2278,123,243.257821
-98.369,60,243.455141
-77.60454,69,243.687554
-51.297226,150,244.293839
-91.87291,96,244.581256
-90.864265,116,245.069866
-69.44675,73,245.318721
0.2980652,106,245.717577
-83.74196,115,246.195766
-106.01414,83,246.492761
-84.641914,92,246.740643
-121.2498,88,246.998682
-58.767075,66,247.177976
-87.62512,88,247.457797
-84.33906,111,247.904609
-25.916496,85,248.224852
-70.74522,69,248.486128
-88.78889,114,248.83115
-103.36514,126,249.133846
-45.892094,88,249.354222
-125.95952,92,249.599669
-80.18732,116,249.870358
-22.67958,75,250.028732
-45.593273,98,250.256764
-78.85979,64,250.386137
-196.68466,94,250.608476
-71.942726,65,250.742365
-74.56525,105,250.981423
-131.1904,92,260.004729
-25.631927,110,260.395285
-97.455696,98,260.605307
-195.75027,97,260.850335
-112.49643,104,261.097578
-30.217323,94,261.511404
-68.50478,90,261.789161
-49.24102,104,262.182369
-62.073555,93,262.473436
-45.292328,71,262.633549
-20.07734,92,262.964385
-74.42892,84,263.194197
-94.38899,64,263.43074
-42.08537,129,263.888399
-174.7364,127,264.245257
-44.764996,120,264.735607
-38.110474,70,264.999716
-74.36998,88,265.342177
-108.632805,88,265.692017
-53.896706,79,266.082236
-63.36695,105,266.472478
-28.75898,70,266.772405
-77.936455,65,266.988343
-33.982666,77,267.174762
-64.931274,131,267.590243
-72.66163,113,267.947868
-61.144203,94,268.218668
-105.97488,94,268.595672
-68.2814,66,268.833266
-14.080673,80,269.122323
-119.49732,122,269.486679
-55.026173,64,269.733986
-72.48644,89,270.065981
-75.480865,112,270.5254
-113.336,146,271.090067
-81.692345,89,271.302575
-37.296173,92,271.552712
-21.958023,87,271.780922
-50.94075,113,272.107738
-74.80475,118,272.569387
-93.0543,101,272.942915
-84.217705,83,273.225987
-31.191025,114,273.728028
-33.652374,108,274.233915
-99.30925,105,274.581866
-61.259716,61,274.811882
-87.3934,99,275.225693
-143.31195,124,275.769255
-53.866013,105,276.033471
-58.359314,79,276.339189
4.801506,154,277.038242
-78.229126,75,277.389119
-75.936295,106,277.739671
-104.43198,88,278.11293
-46.238518,109,278.532153
-73.10647,106,278.939893
-38.602116,87,279.294214
-26.345276,66,279.597812
-132.3642,99,279.927187
-66.50761,73,280.253223
-48.138485,79,280.514592
-54.73367,75,280.789443
-44.771763,97,281.103903
-71.67196,68,281.37394
-93.07698,122,281.777982
-71.38916,97,282.135849
-50.00227,96,282.51573
-95.12135,98,282.896974
-165.84877,149,283.205105
-47.033985,122,283.447905
-127.93154,66,283.581149
-15.329361,71,283.725349
-71.918945,127,284.014726
-81.99702,100,284.217942
-163.78156,87,284.435247
-67.20984,89,284.649901
-13.02919,85,284.823888
-88.19475,105,285.067742
-113.61264,75,285.271475
-65.820496,75,285.448153
-104.68629,136,285.746186
-66.88713,105,286.070945
-112.69242,105,286.339183
-51.443253,133,286.839472
-79.38285,131,287.29747
-39.353638,72,287.592646
-58.23144,70,287.893672
