env,algo,run_id,seed,r_max,r_end,delta_post,s_final,delta_tol,slope_tol,trend_strict,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_tol_relaxed,slope_tol_relaxed,trend_relaxed
Hopper-v4,ppo,20251117_011059_322341_pid970106_seed0,0,397.82393188476567,371.375463256836,-26.448468627929685,-18.090501573350693,-19.891196594238284,3.9782393188476566,post_peak_degradation,396.3838104248047,393.0119323730469,-3.3718780517578466,-18.090501573350693,-39.638381042480475,7.927676208496095,uncertain
Hopper-v4,ppo,20251117_011446_775057_pid970568_seed0,0,1209.6260986328125,897.4399621582031,-312.1861364746094,-31.136808268229174,-60.48130493164063,12.096260986328126,post_peak_degradation,1116.6493341064452,1002.0431518554688,-114.60618225097642,-31.136808268229174,-111.66493341064452,22.332986682128904,post_peak_degradation
Hopper-v4,ppo,20251117_011624_049016_pid970767_seed0,0,519.8627563476563,481.6067364501954,-38.256019897460874,-22.654902479383686,-25.993137817382816,5.198627563476562,post_peak_degradation,512.0588211059571,512.0437622070312,-0.0150588989258722,-22.654902479383686,-51.20588211059572,10.241176422119143,uncertain
Hopper-v4,ppo,20251117_011651_755614_pid970831_seed0,0,1293.4742431640625,1178.584921875,-114.88932128906254,-44.60912543402779,-64.67371215820313,12.934742431640625,post_peak_degradation,1252.6715661621095,1293.4742431640625,40.80267700195304,-44.60912543402779,-125.26715661621095,25.05343132324219,uncertain
Hopper-v4,ppo,20251117_011719_568501_pid970897_seed0,0,379.233837890625,350.924008178711,-28.309829711914006,-16.811092800564236,-18.961691894531253,3.7923383789062504,post_peak_degradation,376.5238229370117,372.420166015625,-4.103656921386687,-16.811092800564236,-37.65238229370117,7.5304764587402335,uncertain
Hopper-v4,ppo,20251117_012525_387234_pid971870_seed0,0,2859.55517578125,2410.812543945313,-448.7426318359371,-109.96269531249999,-142.9777587890625,28.5955517578125,post_peak_degradation,2544.0634838867186,2410.61083984375,-133.4526440429686,-109.96269531249999,-254.40634838867186,50.88126967773437,uncertain
Hopper-v4,ppo,20251117_013351_489248_pid972894_seed0,0,1063.9551147460938,434.6179254150391,-629.3371893310548,-22.993610975477434,-53.197755737304696,10.639551147460939,post_peak_degradation,937.9463635253907,457.138427734375,-480.80793579101567,-22.993610975477434,-93.79463635253907,18.758927270507815,post_peak_degradation
Hopper-v4,ppo,20251117_013511_395347_pid973063_seed0,0,1080.6283325195313,971.039249267578,-109.5890832519533,-37.50618896484374,-54.03141662597657,10.806283325195313,post_peak_degradation,1037.3498583984374,1033.86865234375,-3.481206054687391,-37.50618896484374,-103.73498583984374,20.746997167968747,uncertain
Hopper-v4,ppo,20251117_013712_229034_pid973307_seed0,0,2121.1583984375,1703.1414916992187,-418.0169067382815,-121.77904188368055,-106.05791992187501,21.211583984375004,post_peak_degradation,2022.426862792969,1529.391845703125,-493.0350170898439,-121.77904188368055,-202.2426862792969,40.44853725585938,post_peak_degradation
Hopper-v4,ppo,20251117_013738_058635_pid973365_seed0,0,1269.567431640625,835.9247985839844,-433.64263305664065,-39.29075656467015,-63.47837158203126,12.69567431640625,post_peak_degradation,1148.6532446289061,822.6004028320312,-326.0528417968749,-39.29075656467015,-114.86532446289061,22.973064892578122,post_peak_degradation
Hopper-v4,ppo,20251117_013812_946563_pid973439_seed0,0,389.4024169921875,346.0516363525391,-43.350780639648406,-16.116585964626733,-19.470120849609376,3.894024169921875,post_peak_degradation,386.0476351928711,369.03179931640625,-17.01583587646485,-16.116585964626733,-38.60476351928711,7.720952703857422,uncertain
Hopper-v4,ppo,20251117_013943_458642_pid973624_seed0,0,1072.2160400390626,940.1962658691407,-132.0197741699219,-25.907820638020844,-53.61080200195313,10.722160400390626,post_peak_degradation,1038.1572772216798,1069.3636474609375,31.206370239257694,-25.907820638020844,-103.81572772216799,20.763145544433595,uncertain
Hopper-v4,ppo,20251117_014118_194795_pid973818_seed0,0,688.9679565429688,558.8217041015625,-130.1462524414062,-27.909655083550344,-34.44839782714844,6.889679565429688,post_peak_degradation,622.2048959350586,621.9383544921875,-0.26654144287113013,-27.909655083550344,-62.22048959350587,12.444097918701173,uncertain
Hopper-v4,ppo,20251117_014746_494820_pid974599_seed0,0,1651.043310546875,886.3966540527344,-764.6466564941406,-9.50572102864583,-82.55216552734376,16.510433105468753,uncertain,1300.4105517578125,1112.489013671875,-187.92153808593753,-9.50572102864583,-130.04105517578125,26.00821103515625,uncertain
Hopper-v4,ppo,20251117_015643_012640_pid975668_seed0,0,404.2991638183594,365.15105651855475,-39.14810729980462,-17.690066867404514,-20.21495819091797,4.042991638183594,post_peak_degradation,395.57179443359377,383.1591796875,-12.412614746093766,-17.690066867404514,-39.55717944335938,7.911435888671876,uncertain
Hopper-v4,ppo,20251117_015751_693860_pid975810_seed0,0,1024.4042480468752,704.0708666992188,-320.3333813476564,-31.34231092664931,-51.22021240234376,10.244042480468751,post_peak_degradation,775.6618920898434,769.2548828125,-6.407009277343377,-31.34231092664931,-77.56618920898434,15.513237841796867,uncertain
Hopper-v4,ppo,20251117_015832_646510_pid975896_seed0,0,1618.6905517578127,1107.6164111328126,-511.07414062500015,-69.92224392361112,-80.93452758789064,16.18690551757813,post_peak_degradation,1338.8434210205075,1183.0933837890625,-155.75003723144505,-69.92224392361112,-133.88434210205077,26.776868420410153,post_peak_degradation
Hopper-v4,ppo,20251117_020122_163066_pid976240_seed0,0,2874.144287109375,1887.204522705078,-986.939764404297,-92.90745713975697,-143.70721435546875,28.74144287109375,post_peak_degradation,2646.022822265624,2018.065673828125,-627.9571484374992,-92.90745713975697,-264.6022822265624,52.92045644531248,post_peak_degradation
Hopper-v4,ppo,20251117_020507_337468_pid976694_seed0,0,412.39191284179685,381.4531658935547,-30.93874694824217,-17.233877902560764,-20.619595642089845,4.123919128417969,post_peak_degradation,403.658356628418,412.39190673828125,8.733550109863245,-17.233877902560764,-40.3658356628418,8.07316713256836,uncertain
Hopper-v4,ppo,20251117_020617_023000_pid976838_seed0,0,1180.4015625000002,988.7881042480469,-191.61345825195326,-17.885123697916672,-59.02007812500001,11.804015625000002,post_peak_degradation,981.0116217041016,1180.401611328125,199.38998962402343,-17.885123697916672,-98.10116217041016,19.62023243408203,converged_relaxed
Hopper-v4,ppo,20251117_020844_080084_pid977139_seed0,0,390.20679931640626,360.2262567138672,-29.98054260253906,-15.69146728515625,-19.510339965820314,3.9020679931640627,post_peak_degradation,380.4039645385742,386.9703674316406,6.566402893066424,-15.69146728515625,-38.04039645385742,7.608079290771484,uncertain
Hopper-v4,ppo,20251117_021037_691751_pid977368_seed0,0,2427.585498046875,1745.055368652344,-682.5301293945308,-109.2545925564236,-121.37927490234375,24.27585498046875,post_peak_degradation,2221.3871801757814,1533.80126953125,-687.5859106445314,-109.2545925564236,-222.13871801757816,44.42774360351563,post_peak_degradation
Hopper-v4,ppo,20251117_021913_988972_pid978402_seed0,0,682.295703125,436.01055114746094,-246.2851519775391,-19.1022223578559,-34.11478515625,6.8229570312500005,post_peak_degradation,660.7771594238282,471.5276794433594,-189.24947998046878,-19.1022223578559,-66.07771594238282,13.215543188476563,post_peak_degradation
Hopper-v4,ppo,20251117_021927_084330_pid978432_seed0,0,578.7137329101563,527.618623046875,-51.09510986328132,-20.793454318576394,-28.935686645507815,5.787137329101563,post_peak_degradation,556.294242553711,561.0987548828125,4.804512329101499,-20.793454318576394,-55.629424255371106,11.12588485107422,uncertain
Hopper-v4,ppo,20251117_022118_723000_pid978661_seed0,0,371.421630859375,345.79535766601566,-25.62627319335934,-16.59464179144966,-18.571081542968752,3.71421630859375,post_peak_degradation,369.0373291015625,367.3102111816406,-1.7271179199218523,-16.59464179144966,-36.90373291015625,7.38074658203125,uncertain
Hopper-v4,ppo,20251117_022142_515248_pid978715_seed0,0,2499.718798828125,868.0347668457032,-1631.6840319824216,-25.162192111545146,-124.98593994140624,24.997187988281247,post_peak_degradation,2300.973206787109,1000.0162963867188,-1300.9569104003904,-25.162192111545146,-230.09732067871093,46.01946413574218,uncertain
Hopper-v4,ppo,20251117_022611_944835_pid979274_seed0,0,1441.82138671875,565.583037109375,-876.2383496093751,-29.83696424696181,-72.0910693359375,14.418213867187502,post_peak_degradation,1141.6245092773438,599.1722412109375,-542.4522680664063,-29.83696424696181,-114.16245092773438,22.832490185546877,post_peak_degradation
Hopper-v4,ppo,20251117_022858_832620_pid979611_seed0,0,687.9777587890626,621.1143798828126,-66.86337890624998,-25.149881998697918,-34.39888793945313,6.879777587890626,post_peak_degradation,662.3854943847657,662.2945556640625,-0.09093872070320685,-25.149881998697918,-66.23854943847657,13.247709887695315,uncertain
Hopper-v4,ppo,20251117_022952_045727_pid979722_seed0,0,1668.954443359375,1122.5057781982423,-546.4486651611328,-50.82736273871529,-83.44772216796876,16.689544433593753,post_peak_degradation,1326.5185137939452,1250.634521484375,-75.8839923095702,-50.82736273871529,-132.65185137939451,26.530370275878905,uncertain
Hopper-v4,ppo,20251117_023809_897340_pid980714_seed0,0,1121.47109375,656.4986486816407,-464.9724450683592,-26.272607421874998,-56.0735546875,11.2147109375,post_peak_degradation,1077.5455596923828,711.0093994140625,-366.53616027832027,-26.272607421874998,-107.75455596923828,21.550911193847657,post_peak_degradation
Hopper-v4,ppo,20251117_024600_787138_pid981659_seed0,0,473.7806701660157,359.75870239257813,-114.02196777343755,-17.434102376302086,-23.689033508300785,4.737806701660157,post_peak_degradation,461.4413455200195,382.4198303222656,-79.0215151977539,-17.434102376302086,-46.14413455200196,9.228826910400391,post_peak_degradation
Hopper-v4,ppo,20251117_024603_945646_pid981665_seed0,0,222.48929748535159,202.54834564208986,-19.94095184326173,-9.399655829535593,-11.12446487426758,2.224892974853516,post_peak_degradation,217.53589828491212,218.88699340820312,1.3510951232910031,-9.399655829535593,-21.753589828491215,4.350717965698243,uncertain
Hopper-v4,ppo,20251117_024634_354640_pid981735_seed0,0,376.17039184570314,274.5210711669922,-101.64932067871092,-16.99429253472222,-18.80851959228516,3.7617039184570316,post_peak_degradation,370.33154846191405,271.5763854980469,-98.75516296386718,-16.99429253472222,-37.03315484619141,7.4066309692382815,post_peak_degradation
Hopper-v4,ppo,20251117_024703_629952_pid981801_seed0,0,2601.41259765625,766.7024755859376,-1834.7101220703125,-31.537927246093748,-130.0706298828125,26.0141259765625,post_peak_degradation,2513.913549804688,849.3875732421875,-1664.5259765625005,-31.537927246093748,-251.3913549804688,50.27827099609376,uncertain
Hopper-v4,ppo,20251117_024715_355334_pid981827_seed0,0,501.6756652832031,460.03493041992186,-41.64073486328124,-18.787664794921877,-25.083783264160157,5.016756652832031,post_peak_degradation,485.03202178955075,501.6756896972656,16.64366790771487,-18.787664794921877,-48.50320217895508,9.700640435791016,uncertain
Hopper-v4,ppo,20251117_025142_046300_pid982362_seed0,0,949.2348510742188,622.1190637207031,-327.11578735351566,-33.46318901909721,-47.46174255371094,9.492348510742188,post_peak_degradation,858.9000103759766,655.93896484375,-202.96104553222665,-33.46318901909721,-85.89000103759767,17.178000207519535,post_peak_degradation
Hopper-v4,ppo,20251117_025147_499617_pid982376_seed0,0,1528.9425537109375,1296.3923120117186,-232.550241699219,-57.68940429687499,-76.44712768554687,15.289425537109375,post_peak_degradation,1281.5336206054687,1353.779541015625,72.24592041015626,-57.68940429687499,-128.15336206054687,25.630672412109377,uncertain
Hopper-v4,ppo,20251117_030211_684087_pid983625_seed0,0,3102.041943359375,1265.2178442382815,-1836.8240991210937,-137.63332383897568,-155.10209716796876,31.02041943359375,post_peak_degradation,3030.0555981445314,1048.3743896484375,-1981.6812084960939,-137.63332383897568,-303.00555981445314,60.60111196289063,post_peak_degradation
Hopper-v4,ppo,20251117_030644_951617_pid984174_seed0,0,491.4625610351562,435.2668634033204,-56.195697631835856,-20.074457465277774,-24.573128051757813,4.914625610351562,post_peak_degradation,486.433132019043,467.61468505859375,-18.81844696044925,-20.074457465277774,-48.643313201904306,9.72866264038086,uncertain
Hopper-v4,ppo,20251117_030659_285198_pid984206_seed0,0,609.4547119140625,471.30223693847654,-138.15247497558596,-34.09759046766493,-30.472735595703128,6.094547119140625,post_peak_degradation,569.8034716796875,486.68310546875,-83.1203662109375,-34.09759046766493,-56.98034716796875,11.39606943359375,post_peak_degradation
Hopper-v4,ppo,20251117_030845_103946_pid984424_seed0,0,1121.3984497070314,941.6713647460938,-179.72708496093765,-19.51949462890626,-56.069922485351576,11.213984497070314,post_peak_degradation,926.2960180664062,1121.3984375,195.1024194335938,-19.51949462890626,-92.62960180664062,18.525920361328126,uncertain
Hopper-v4,ppo,20251117_031158_990571_pid984814_seed0,0,3142.31298828125,2496.4728369140626,-645.8401513671874,-48.73164062499998,-157.11564941406252,31.4231298828125,post_peak_degradation,2922.4397436523436,2969.789794921875,47.35005126953138,-48.73164062499998,-292.24397436523435,58.44879487304687,converged_relaxed
Hopper-v4,ppo,20251117_031225_678414_pid984877_seed0,0,1262.164892578125,940.4095520019531,-321.755340576172,-30.240690104166674,-63.108244628906256,12.621648925781251,post_peak_degradation,1199.2540673828125,1017.568359375,-181.68570800781254,-30.240690104166674,-119.92540673828125,23.98508134765625,post_peak_degradation
Hopper-v4,ppo,20251117_031819_134506_pid985585_seed0,0,1306.8120361328124,1054.5941101074218,-252.21792602539062,-69.61505262586806,-65.34060180664062,13.068120361328125,post_peak_degradation,1256.0454248046874,996.7926635742188,-259.25276123046865,-69.61505262586806,-125.60454248046875,25.120908496093747,post_peak_degradation
Hopper-v4,ppo,20251117_031824_245730_pid985603_seed0,0,1510.8803222656252,1217.0364953613282,-293.843826904297,-53.7723361545139,-75.54401611328126,15.108803222656253,post_peak_degradation,1322.4782482910155,1146.849853515625,-175.62839477539046,-53.7723361545139,-132.24782482910155,26.44956496582031,post_peak_degradation
Hopper-v4,ppo,20251117_032400_691413_pid986275_seed0,0,2059.5947021484376,1213.7276049804686,-845.867097167969,-92.51879882812503,-102.97973510742189,20.595947021484378,post_peak_degradation,1947.8111962890628,1280.7998046875,-667.0113916015628,-92.51879882812503,-194.78111962890628,38.95622392578126,post_peak_degradation
Hopper-v4,ppo,20251117_032814_536714_pid986785_seed0,0,2235.2884033203127,1118.3043103027344,-1116.9840930175783,-53.033108181423614,-111.76442016601564,22.35288403320313,post_peak_degradation,2067.2857446289063,1262.2296142578125,-805.0561303710938,-53.033108181423614,-206.72857446289063,41.34571489257813,post_peak_degradation
Hopper-v4,ppo,20251117_033016_446440_pid987035_seed0,0,374.0120361328125,350.0923956298828,-23.919640502929724,-16.172530788845492,-18.700601806640627,3.7401203613281253,post_peak_degradation,371.7984478759766,374.01202392578125,2.213576049804658,-16.172530788845492,-37.17984478759766,7.435968957519532,uncertain
Hopper-v4,ppo,20251117_033218_870896_pid987280_seed0,0,1216.9931640625,1065.918134765625,-151.07502929687507,-66.51884765624999,-60.849658203125,12.169931640625,post_peak_degradation,1148.861826171875,1094.24072265625,-54.62110351562501,-66.51884765624999,-114.8861826171875,22.9772365234375,uncertain
Hopper-v4,ppo,20251117_033545_388203_pid987700_seed0,0,3020.2092285156255,2504.202312011719,-516.0069165039063,-165.8725667317708,-151.01046142578127,30.202092285156255,post_peak_degradation,2671.5403735351565,2435.764892578125,-235.7754809570315,-165.8725667317708,-267.15403735351566,53.43080747070313,uncertain
Hopper-v4,ppo,20251117_033829_574711_pid988029_seed0,0,487.6048217773438,430.79247924804696,-56.812342529296814,-21.404820421006946,-24.38024108886719,4.876048217773437,post_peak_degradation,484.93372375488286,449.29266357421875,-35.64106018066411,-21.404820421006946,-48.49337237548829,9.698674475097658,uncertain
