env,algo,run_id,seed,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_eps_relaxed,slope_eps_relaxed,trend_relaxed
LunarLanderContinuous-v3,ppo,20251031_231844_156997_pid963412_seed0,0,161.32222625732422,120.77852630615234,-40.543699951171874,-2.4795558505588104,-16.13222262573242,3.2264445251464844,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_231907_927836_pid963492_seed0,0,278.52271606445316,262.52667236328125,-15.996043701171914,-12.007478841145833,-27.852271606445317,5.570454321289064,uncertain
LunarLanderContinuous-v3,ppo,20251031_232050_342665_pid963793_seed0,0,204.9661929321289,218.3618621826172,13.395669250488282,-3.823782348632815,-20.49661929321289,4.099323858642578,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_232319_751763_pid964280_seed0,0,272.71745056152344,246.8592071533203,-25.858243408203123,-13.698105536566844,-27.271745056152344,5.454349011230469,uncertain
LunarLanderContinuous-v3,ppo,20251031_232338_301185_pid964321_seed0,0,184.6210092163086,86.18574523925781,-98.4352639770508,-3.759249083201092,-18.46210092163086,3.6924201843261724,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_232700_227770_pid964951_seed0,0,-9.2850180387497,-11.469438552856445,-2.184420514106746,0.8518459637959797,-0.9285018038749699,0.185700360774994,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_232843_201882_pid965254_seed0,0,201.58940490722657,177.81527709960938,-23.77412780761719,-5.71530253092448,-20.158940490722657,4.031788098144531,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_233046_801506_pid965620_seed0,0,276.42755676269536,269.9827880859375,-6.44476867675786,-12.024671766493055,-27.642755676269537,5.528551135253907,uncertain
LunarLanderContinuous-v3,ppo,20251031_233112_724181_pid965708_seed0,0,189.41980743408206,36.42893981933594,-152.99086761474612,0.43968571027119985,-18.941980743408205,3.7883961486816413,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_233410_182089_pid966216_seed0,0,274.42133911132817,246.693115234375,-27.728223876953166,-10.632355075412326,-27.442133911132817,5.488426782226563,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_233448_623867_pid966328_seed0,0,149.9288249206543,187.83041381835938,37.90158889770507,2.054700385199652,-14.992882492065432,2.9985764984130863,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_233803_834023_pid966898_seed0,0,278.8887951660156,270.7396545410156,-8.149140624999973,-12.089911905924481,-27.888879516601563,5.577775903320312,uncertain
LunarLanderContinuous-v3,ppo,20251031_234244_441658_pid967733_seed0,0,67.78088199615473,98.36422729492188,30.583345298767142,5.5176136785083365,-6.778088199615474,1.3556176399230946,uncertain
LunarLanderContinuous-v3,ppo,20251031_234328_491914_pid967856_seed0,0,255.93191070556642,226.74581909179688,-29.18609161376955,-11.050401814778645,-25.593191070556642,5.1186382141113285,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_234539_123419_pid968251_seed0,0,204.00805450439452,203.6728515625,-0.33520294189452216,-3.747844102647567,-20.400805450439453,4.08016109008789,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_234716_074897_pid968544_seed0,0,254.37815002441405,242.4391326904297,-11.939017333984367,-11.421308051215277,-25.437815002441408,5.087563000488281,uncertain
LunarLanderContinuous-v3,ppo,20251031_234832_689880_pid968745_seed0,0,187.72175872802737,116.81591796875,-70.90584075927737,-6.742082807752819,-18.772175872802737,3.7544351745605473,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_234858_503097_pid968847_seed0,0,273.7154528808594,247.0292510986328,-26.68620178222659,-4.7438588460286475,-27.37154528808594,5.474309057617188,converged_relaxed
LunarLanderContinuous-v3,ppo,20251031_235123_255100_pid969244_seed0,0,176.74543136596682,183.61813354492188,6.872702178955052,-5.0436325073242205,-17.674543136596682,3.5349086273193366,uncertain
LunarLanderContinuous-v3,ppo,20251031_235306_592117_pid969547_seed0,0,271.562763671875,271.36651611328125,-0.1962475585937682,-12.538932969835072,-27.156276367187502,5.4312552734375,uncertain
LunarLanderContinuous-v3,ppo,20251031_235653_196903_pid970248_seed0,0,194.9717919921875,140.45033264160156,-54.52145935058593,3.5262685987684472,-19.49717919921875,3.89943583984375,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251031_235733_354521_pid970365_seed0,0,0.3993051534891119,0.6239716410636902,0.2246664875745783,0.30171558260917675,-0.03993051534891119,0.007986103069782239,uncertain
LunarLanderContinuous-v3,ppo,20251031_235808_377010_pid970467_seed0,0,182.6317922973633,141.82838439941406,-40.80340789794923,-6.114596303304037,-18.26317922973633,3.652635845947266,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_000111_477096_pid971104_seed0,0,271.60040344238286,223.60336303710938,-47.99704040527348,-10.599545627170142,-27.160040344238286,5.432008068847657,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_000224_668578_pid971300_seed0,0,77.2493968963623,-19.272449493408203,-96.5218463897705,4.05488158331977,-7.72493968963623,1.544987937927246,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_000614_973707_pid971993_seed0,0,261.05022491455077,218.77755737304688,-42.27266754150389,-5.984816826714406,-26.105022491455077,5.221004498291015,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_000823_593890_pid972354_seed0,0,86.49975606918335,-24.006439208984375,-110.50619527816772,-4.555076683892144,-8.649975606918336,1.729995121383667,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_000946_556508_pid972604_seed0,0,257.1918167114258,208.50131225585938,-48.69050445556644,-9.330235120985249,-25.719181671142582,5.143836334228516,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001224_491164_pid973072_seed0,0,129.19027755737304,46.35808563232422,-82.83219192504882,-7.393366410997179,-12.919027755737304,2.583805551147461,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001443_787250_pid973502_seed0,0,253.1620901489258,250.02255249023438,-3.139537658691438,-7.431871880425344,-25.316209014892582,5.063241802978516,uncertain
LunarLanderContinuous-v3,ppo,20251101_001708_409456_pid973919_seed0,0,160.25345809936525,116.2497329711914,-44.00372512817384,-5.543441263834634,-16.025345809936525,3.205069161987305,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001721_207517_pid973949_seed0,0,246.12052032470706,46.178348541259766,-199.9421717834473,-7.034157096015083,-24.612052032470707,4.922410406494142,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001732_108464_pid973989_seed0,0,135.97340255737302,0.9666105508804321,-135.0067920064926,5.572908915413751,-13.597340255737302,2.7194680511474605,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001851_566812_pid974243_seed0,0,272.81600280761717,186.66165161132812,-86.15435119628904,-7.321858384874133,-27.28160028076172,5.456320056152343,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_001935_479488_pid974377_seed0,0,79.29257869720458,62.99193572998047,-16.300642967224107,-4.581499226888021,-7.929257869720458,1.5858515739440915,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_002116_461426_pid974640_seed0,0,260.35567291259764,248.962646484375,-11.39302642822264,-10.26532524956597,-26.035567291259767,5.2071134582519525,uncertain
LunarLanderContinuous-v3,ppo,20251101_002337_373373_pid974993_seed0,0,82.43911430358887,100.32937622070312,17.89026191711426,0.45606011284722253,-8.243911430358887,1.6487822860717773,converged_relaxed
LunarLanderContinuous-v3,ppo,20251101_002341_625407_pid975005_seed0,0,267.85312805175784,223.3710479736328,-44.48208007812502,-14.100920952690975,-26.785312805175785,5.357062561035157,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_002626_196119_pid975529_seed0,0,108.44846576690672,-41.09900665283203,-149.54747241973877,-0.05139996210734034,-10.844846576690673,2.1689693153381344,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_002904_116250_pid975974_seed0,0,240.0449151611328,183.76416015625,-56.28075500488279,-5.259876166449656,-24.00449151611328,4.800898303222656,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_003208_077772_pid976559_seed0,0,48.09326005935663,-28.53826332092285,-76.63152338027948,2.138000210788515,-4.809326005935663,0.9618652011871326,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_003244_312023_pid976650_seed0,0,263.49042938232424,205.44650268554688,-58.04392669677736,-11.779976399739585,-26.349042938232426,5.269808587646485,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_003612_394974_pid977292_seed0,0,93.36156898498535,55.93366622924805,-37.42790275573731,0.47609308030870146,-9.336156898498535,1.867231379699707,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_003753_543261_pid977589_seed0,0,272.4741101074219,174.31552124023438,-98.15858886718752,-10.83878343370226,-27.24741101074219,5.449482202148438,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_003920_136555_pid977836_seed0,0,0.2990197372436414,5.161751747131348,4.862732009887706,3.864723989698622,-0.02990197372436414,0.005980394744872828,uncertain
LunarLanderContinuous-v3,ppo,20251101_004045_482461_pid978093_seed0,0,256.4668914794922,199.4922332763672,-56.97465820312499,-13.541556803385419,-25.646689147949218,5.1293378295898435,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_004146_826877_pid978277_seed0,0,70.69548814773556,-21.938581466674805,-92.63406961441036,2.867762724558512,-7.069548814773556,1.4139097629547113,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_004327_167491_pid978574_seed0,0,258.5719546508789,238.31765747070312,-20.254297180175797,-11.461606513129343,-25.857195465087894,5.171439093017579,uncertain
LunarLanderContinuous-v3,ppo,20251101_004443_758749_pid978820_seed0,0,77.23180986881256,-68.68144226074219,-145.91325212955473,1.803019947475858,-7.723180986881257,1.5446361973762512,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_004613_736580_pid979086_seed0,0,237.5589862060547,240.17489624023438,2.6159100341796773,-9.396411132812501,-23.75589862060547,4.751179724121094,uncertain
LunarLanderContinuous-v3,ppo,20251101_004624_412426_pid979126_seed0,0,55.77073905944824,-2.5382637977600098,-58.30900285720825,4.068397352430557,-5.577073905944824,1.1154147811889648,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_004840_849061_pid979505_seed0,0,264.58016632080074,238.0324249267578,-26.54774139404293,-11.963588799370658,-26.458016632080074,5.291603326416015,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_004949_219102_pid979724_seed0,0,-83.84574481964111,-145.6758575439453,-61.8301127243042,5.904200405544706,-8.384574481964112,1.6769148963928222,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_005142_321841_pid980068_seed0,0,253.98875488281251,216.1096649169922,-37.87908996582033,-2.928997294108077,-25.398875488281252,5.079775097656251,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_005359_478781_pid980474_seed0,0,131.42563018798828,23.858116149902344,-107.56751403808593,-2.351769256591797,-13.142563018798828,2.6285126037597655,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_005652_886826_pid980973_seed0,0,258.8595571899414,206.77999877929688,-52.07955841064455,-10.305956013997397,-25.885955718994143,5.1771911437988285,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_005743_083610_pid981137_seed0,0,95.43949962615966,20.889789581298828,-74.54971004486083,3.408827590942383,-9.543949962615967,1.9087899925231933,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_005749_845335_pid981159_seed0,0,276.73718627929685,276.7865905761719,0.04940429687502501,-6.6696841769748305,-27.673718627929688,5.534743725585937,uncertain
LunarLanderContinuous-v3,ppo,20251101_010127_141662_pid982032_seed0,0,111.04640411376953,82.65978240966797,-28.386621704101557,-3.6009914186265726,-11.104640411376954,2.2209280822753907,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_010614_125471_pid982870_seed0,0,263.7985501098633,256.96240234375,-6.836147766113299,-10.519390530056427,-26.379855010986333,5.275971002197266,uncertain
LunarLanderContinuous-v3,ppo,20251101_010614_861480_pid982875_seed0,0,-69.08833480834963,-116.19786071777344,-47.10952590942381,6.896103244357637,-6.908833480834963,1.3817666961669925,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_010649_624626_pid983015_seed0,0,263.5772973632813,259.4015197753906,-4.17577758789065,-11.528663126627606,-26.357729736328128,5.271545947265626,uncertain
LunarLanderContinuous-v3,ppo,20251101_010747_093523_pid983163_seed0,0,105.69728936195374,117.0823974609375,11.385108098983764,0.9001205020480667,-10.569728936195375,2.1139457872390746,converged_relaxed
LunarLanderContinuous-v3,ppo,20251101_010944_926617_pid983524_seed0,0,239.1490869140625,240.1697540283203,1.0206671142578045,-9.563324313693577,-23.914908691406254,4.78298173828125,uncertain
LunarLanderContinuous-v3,ppo,20251101_011016_164688_pid983592_seed0,0,-61.76563464164737,-79.29631042480469,-17.53067578315732,2.2999707963731546,-6.176563464164737,1.2353126928329474,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_011207_041546_pid983876_seed0,0,272.7072979736328,244.7305908203125,-27.97670715332032,-10.773193020290798,-27.270729797363284,5.4541459594726565,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_011336_135079_pid984087_seed0,0,136.89512786865237,41.46033477783203,-95.43479309082034,0.40170652601453977,-13.689512786865237,2.7379025573730473,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_011415_531358_pid984270_seed0,0,261.91088562011726,184.80970764160156,-77.1011779785157,-13.658053249782986,-26.19108856201173,5.238217712402345,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_011455_717369_pid984387_seed0,0,42.343345047086444,18.61348533630371,-23.729859710782733,-4.868673536015881,-4.234334504708644,0.8468669009417289,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_011626_381916_pid984648_seed0,0,266.8529913330078,237.55062866210938,-29.302362670898447,-9.217917887369794,-26.685299133300784,5.337059826660156,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_012221_799591_pid985698_seed0,0,188.95743316650388,90.2602767944336,-98.69715637207028,-10.110128953721789,-18.89574331665039,3.7791486633300777,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_012234_661448_pid985742_seed0,0,259.4854476928711,226.64950561523438,-32.83594207763673,-8.157859632703994,-25.94854476928711,5.189708953857422,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_012334_599751_pid985926_seed0,0,95.59529113769528,-21.57961082458496,-117.17490196228025,3.0907594806618164,-9.559529113769528,1.9119058227539056,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_012451_718217_pid986166_seed0,0,262.49565063476564,259.14410400390625,-3.3515466308593886,-9.761596001519097,-26.249565063476567,5.249913012695313,uncertain
LunarLanderContinuous-v3,ppo,20251101_012811_658865_pid986734_seed0,0,198.8446075439453,208.64248657226562,9.797879028320324,-6.328737386067711,-19.88446075439453,3.976892150878906,uncertain
LunarLanderContinuous-v3,ppo,20251101_013051_073289_pid987238_seed0,0,267.12359985351566,232.3697052001953,-34.753894653320344,-12.600325859917538,-26.71235998535157,5.342471997070313,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013137_995251_pid987358_seed0,0,56.12098649978636,-30.6773738861084,-86.79836038589477,7.741567823621962,-5.612098649978637,1.1224197299957273,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013327_478311_pid987686_seed0,0,255.69052490234378,249.99459838867188,-5.695926513671907,-6.499188232421874,-25.56905249023438,5.113810498046876,uncertain
LunarLanderContinuous-v3,ppo,20251101_013428_422951_pid987875_seed0,0,186.1123678588867,114.05311584472656,-72.05925201416014,-8.22610329522027,-18.61123678588867,3.722247357177734,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013439_582684_pid987900_seed0,0,282.572314453125,237.4184112548828,-45.153903198242176,-5.935979546440971,-28.2572314453125,5.6514462890625,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013817_524995_pid988557_seed0,0,83.88407886981962,-22.048648834228516,-105.93272770404813,4.649795638190375,-8.388407886981962,1.6776815773963925,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013920_129964_pid988746_seed0,0,271.1272418212891,233.6245574951172,-37.5026843261719,-13.711367458767361,-27.11272418212891,5.422544836425782,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_013923_085639_pid988751_seed0,0,133.31134704589843,99.0467300415039,-34.26461700439452,-4.293678283691405,-13.331134704589843,2.666226940917969,post_peak_degradation
