env,algo,run_dir,n_episodes,sigma_intra_full,sigma_intra_late,learning_rate,ent_coef,n_steps
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135303_647036_pid605732_seed0,3076,121.68810272216797,109.83245086669922,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135327_437424_pid605881_seed0,8075,147.05099487304688,117.6764907836914,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135759_530266_pid607316_seed0,4876,112.73094940185547,102.58345794677734,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_135822_675448_pid607431_seed0,6825,171.18728637695312,115.02577209472656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140059_969185_pid608229_seed0,3326,125.72744750976562,109.38867950439453,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140209_640283_pid608570_seed0,6899,161.73573303222656,121.1934585571289,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140414_974501_pid609220_seed0,4213,137.43576049804688,128.60568237304688,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140425_962244_pid609260_seed0,5078,197.0170440673828,98.29486083984375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140552_353140_pid609614_seed0,6460,119.31292724609375,100.91092681884766,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140653_372533_pid609800_seed0,6535,136.9595489501953,97.70518493652344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140756_785649_pid609980_seed0,6142,97.65532684326172,62.89008331298828,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_140906_976427_pid610213_seed0,5348,161.6958465576172,112.80612182617188,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141119_588498_pid610709_seed0,6240,123.79661560058594,112.3419418334961,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141214_184598_pid610845_seed0,7092,156.38645935058594,107.12936401367188,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141513_770729_pid611377_seed0,3504,135.65426635742188,126.39701080322266,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141533_841031_pid611459_seed0,5469,174.48788452148438,125.85400390625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141811_642442_pid611916_seed0,3901,121.78395080566406,114.1085205078125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_141916_908619_pid612108_seed0,7885,146.27719116210938,112.14288330078125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142055_871465_pid612404_seed0,4722,119.64689636230469,106.05274963378906,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142206_113940_pid612602_seed0,6668,176.2452392578125,114.1475601196289,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142336_216972_pid612904_seed0,4149,114.28067016601562,105.27632904052734,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142628_113530_pid613427_seed0,7441,167.0043487548828,128.27850341796875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142657_614907_pid613488_seed0,2538,70.66423034667969,45.5753173828125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142712_497050_pid613520_seed0,6905,185.53448486328125,139.47988891601562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_142821_170177_pid613743_seed0,8944,77.15047454833984,62.319252014160156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143053_544501_pid614327_seed0,6822,139.09622192382812,103.71417999267578,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143248_708470_pid614760_seed0,3116,113.29556274414062,100.24002075195312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143432_084104_pid615067_seed0,5713,170.2866668701172,145.20716857910156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143455_484433_pid615149_seed0,4257,131.28512573242188,117.56793212890625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143701_171007_pid615497_seed0,6702,161.099609375,125.51358032226562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143834_938532_pid615782_seed0,4189,124.10951232910156,128.45913696289062,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_143847_127725_pid615808_seed0,5310,172.4456787109375,101.85234069824219,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144137_709917_pid616280_seed0,3741,128.973388671875,115.89159393310547,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144204_150652_pid616338_seed0,6788,142.4097137451172,101.68936157226562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144321_116026_pid616558_seed0,4130,137.3905029296875,144.17539978027344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144553_816981_pid616983_seed0,6765,163.26296997070312,117.11712646484375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144722_367603_pid617259_seed0,4750,124.18949127197266,111.7882308959961,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_144808_503162_pid617389_seed0,7049,163.8329620361328,128.46145629882812,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145205_866722_pid618048_seed0,4968,113.48157501220703,111.97502899169922,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145220_028634_pid618092_seed0,5358,194.0281982421875,103.92224884033203,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145303_620694_pid618204_seed0,5244,128.91978454589844,124.25962829589844,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145544_978727_pid618652_seed0,8229,143.6025390625,118.83318328857422,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145555_937915_pid618681_seed0,6116,115.84306335449219,85.74217224121094,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145742_685219_pid619017_seed0,6608,154.78590393066406,111.17662811279297,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145758_035332_pid619051_seed0,6438,98.7608413696289,81.19770050048828,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_145904_346231_pid619250_seed0,6678,159.7476043701172,123.6683120727539,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150036_256717_pid619497_seed0,5470,131.55870056152344,118.91011047363281,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150203_777989_pid619739_seed0,6170,168.02052307128906,134.14093017578125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150324_558539_pid619967_seed0,4577,121.24483489990234,111.99634552001953,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150411_248681_pid620093_seed0,7273,147.96839904785156,123.96263885498047,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150823_901405_pid620794_seed0,3878,115.04192352294922,96.17303466796875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_150907_518933_pid620934_seed0,6557,206.54005432128906,219.4390106201172,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151100_228329_pid621222_seed0,3544,125.91183471679688,105.1086654663086,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151133_150409_pid621352_seed0,6879,162.47557067871094,119.51819610595703,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151342_027616_pid621672_seed0,4675,93.29871368408203,79.06678771972656,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151417_316053_pid621806_seed0,5909,183.35919189453125,133.47940063476562,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151447_395972_pid621870_seed0,6967,102.66938018798828,71.84967041015625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151500_054190_pid621899_seed0,7464,142.96160888671875,115.58768463134766,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151739_159142_pid622382_seed0,5896,100.49578094482422,67.9820785522461,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_151812_463658_pid622481_seed0,5362,163.02407836914062,122.08312225341797,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152004_308072_pid622780_seed0,7399,96.12991333007812,77.97663116455078,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152041_548652_pid622911_seed0,6594,153.39224243164062,124.29100036621094,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152533_232944_pid623715_seed0,2353,76.14163970947266,66.74832916259766,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152546_148383_pid623745_seed0,5661,163.4385528564453,113.38643646240234,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152702_810703_pid623961_seed0,4544,147.15379333496094,133.5140838623047,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_152742_406681_pid624091_seed0,7388,151.7677001953125,129.84339904785156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153018_214718_pid624547_seed0,5275,121.35945129394531,115.28282165527344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153033_801574_pid624581_seed0,6754,161.60533142089844,116.81765747070312,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153111_467317_pid624668_seed0,5957,119.7366943359375,109.79755401611328,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153214_163552_pid624857_seed0,7069,165.98358154296875,126.03589630126953,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153446_231084_pid625286_seed0,5383,91.6419448852539,100.84089660644531,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153524_918302_pid625400_seed0,5034,204.02407836914062,131.4508819580078,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153632_457540_pid625588_seed0,4578,113.32543182373047,96.44004821777344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_153714_583218_pid625722_seed0,7305,142.41285705566406,118.48319244384766,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154220_410404_pid626578_seed0,6358,136.33741760253906,141.7030487060547,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154352_750554_pid626799_seed0,5189,160.53854370117188,105.67681884765625,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154419_090185_pid626858_seed0,4952,141.15858459472656,139.82823181152344,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154431_167806_pid626954_seed0,6959,159.25997924804688,129.79849243164062,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154720_225715_pid627451_seed0,2889,86.41663360595703,85.64764404296875,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154743_803333_pid627504_seed0,5901,172.94699096679688,118.65192413330078,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154745_215223_pid627505_seed0,3893,68.28247833251953,50.907047271728516,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_154755_222316_pid627533_seed0,7171,150.7897186279297,107.50894165039062,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_155140_817027_pid628197_seed0,6022,110.99069213867188,103.63786315917969,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_155219_430381_pid628310_seed0,7575,160.0482635498047,122.51885986328125,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_155335_377293_pid628497_seed0,4244,123.70211791992188,114.866943359375,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_155551_347035_pid628935_seed0,5911,171.64578247070312,124.26771545410156,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_155949_565385_pid629576_seed0,2846,124.7425537109375,95.2925796508789,,,
LunarLanderContinuous-v3,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLanderContinuous-v3/ppo/20251030_160018_375942_pid629658_seed0,5588,185.95852661132812,123.69307708740234,,,
