R_max,t_peak,R_end,delta_post,s_final,sigma_final,n_eval,env,algo,run_id,regime
379.4353393554687,640000.0,363.41114318847656,-16.02419616699217,-0.16265597873263637,0.7422995170839679,100,Hopper-v4,ppo,20251118_075029_019125_pid1245453_seed0,plateau
237.20157165527343,2000000.0,198.50059936523436,-38.70097229003906,6.169753689236109,17.40276276476086,100,Hopper-v4,ppo,20251114_211102_275634_pid572084_seed0,plateau
372.5171752929688,1760000.0,370.15150451660156,-2.3656707763672102,-0.010333251953126264,0.4908219604012899,100,Hopper-v4,ppo,20251119_170446_336648_pid1549169_seed0,plateau
394.6359069824219,2000000.0,381.0666815185547,-13.569225463867213,2.3331448025173622,6.581687470853824,100,Hopper-v4,ppo,20251118_172303_910875_pid1323586_seed0,plateau
508.1184814453125,1740000.0,435.19224853515624,-72.92623291015627,-3.1826883951822915,14.639302607951999,100,Hopper-v4,ppo,20251119_215529_563566_pid1590291_seed0,plateau
1435.4429443359375,1980000.0,1119.6381616210938,-315.80478271484367,51.39167073567708,181.06084922784908,100,Hopper-v4,ppo,20251120_233504_274736_pid1833529_seed0,post_peak_degrade
271.60662231445315,880000.0,263.6271209716797,-7.97950134277346,0.40033365885417044,0.9870555544879676,100,Hopper-v4,ppo,20251115_055747_895885_pid637765_seed0,plateau
1413.3392700195313,1580000.0,1089.8585668945311,-323.4807031250002,12.080394151475705,56.509073437419374,100,Hopper-v4,ppo,20251115_154627_153803_pid710038_seed0,post_peak_degrade
2304.9873779296877,1840000.0,2173.5130322265627,-131.47434570312498,-10.399430338541707,61.009545708128044,100,Hopper-v4,ppo,20251113_200920_280691_pid334866_seed0,plateau
1796.70498046875,900000.0,1638.9214819335934,-157.78349853515647,30.60480414496528,94.88271962486958,100,Hopper-v4,ppo,20251113_173533_655129_pid308300_seed0,plateau
422.22715454101564,1940000.0,405.61342163085936,-16.613732910156273,4.026820882161461,13.909029677238514,100,Hopper-v4,ppo,20251121_235313_073119_pid2080606_seed0,plateau
1101.538916015625,1640000.0,1041.787950439453,-59.75096557617212,3.6689100477430605,25.107126550494183,100,Hopper-v4,ppo,20251114_103218_850814_pid454456_seed0,plateau
528.3662902832032,2000000.0,476.92373840332027,-51.4425518798829,10.499793158637159,29.365799111872935,100,Hopper-v4,ppo,20251114_213057_861400_pid574524_seed0,plateau
2071.4199951171877,1920000.0,1726.302297363281,-345.11769775390667,75.71116807725694,317.72811502462645,100,Hopper-v4,ppo,20251113_132147_590230_pid272119_seed0,plateau
1251.6174560546874,1680000.0,1106.2032763671875,-145.41417968749988,-21.714655219184035,107.46637926332976,100,Hopper-v4,ppo,20251113_225339_138087_pid355503_seed0,plateau
403.4012939453125,500000.0,355.4240490722656,-47.977244873046914,0.21726345486110984,1.2569530989652735,100,Hopper-v4,ppo,20251121_062546_862561_pid1903292_seed0,plateau
816.2708740234375,340000.0,338.3351300048828,-477.9357440185547,1.1959120008680582,5.2462184289104705,100,Hopper-v4,ppo,20251115_210840_181909_pid749213_seed0,post_peak_degrade
1089.284716796875,940000.0,1049.8688391113283,-39.415877685546775,-3.26007080078125,13.196317955447928,100,Hopper-v4,ppo,20251118_100405_666089_pid1261678_seed0,plateau
2307.9548828125,1780000.0,1362.8400646972657,-945.1148181152341,-94.84525010850695,406.4745126746217,100,Hopper-v4,ppo,20251120_232930_910678_pid1832500_seed0,post_peak_degrade
1099.376123046875,2000000.0,1074.3935705566405,-24.98255249023441,6.351521809895833,18.638963940817437,100,Hopper-v4,ppo,20251120_090507_269686_pid1683590_seed0,plateau
2232.0800048828123,2000000.0,2028.9689477539064,-203.11105712890594,10.533618164062469,118.65867787616027,100,Hopper-v4,ppo,20251121_221523_018651_pid2066897_seed0,plateau
269.79209594726564,760000.0,250.8472766113281,-18.944819335937524,1.7741543240017341,5.5689477849591,100,Hopper-v4,ppo,20251118_013550_346597_pid1199654_seed0,plateau
1870.26083984375,1980000.0,1671.3920166015625,-198.86882324218755,32.33242187499999,145.01556339306381,100,Hopper-v4,ppo,20251120_092548_823807_pid1687495_seed0,plateau
706.1389282226562,1960000.0,647.078253173828,-59.060675048828216,8.938699001736104,39.94615377928183,100,Hopper-v4,ppo,20251117_091051_992821_pid1048017_seed0,plateau
437.4345458984375,1920000.0,397.79395751953126,-39.640588378906216,7.110136583116325,26.24313076042953,100,Hopper-v4,ppo,20251114_043657_526172_pid398984_seed0,plateau
354.08466186523435,2000000.0,333.13008056640626,-20.95458129882809,5.609951443142361,15.979705635834817,100,Hopper-v4,ppo,20251118_112243_328523_pid1274037_seed0,plateau
600.702734375,1340000.0,551.2144433593751,-49.488291015624895,2.1090372721354242,9.39407081959364,100,Hopper-v4,ppo,20251115_195613_900489_pid740415_seed0,plateau
1022.4774291992187,740000.0,383.64919372558586,-638.8282354736328,-0.8261230468749987,4.317640587060099,100,Hopper-v4,ppo,20251119_013831_072566_pid1397684_seed0,post_peak_degrade
2529.21044921875,1720000.0,1139.395134277344,-1389.815314941406,16.942572699652764,124.56599526276209,100,Hopper-v4,ppo,20251113_070122_323995_pid216208_seed0,post_peak_degrade
270.09449462890626,1080000.0,224.50412414550783,-45.59037048339843,-0.23107808430989646,4.657240680123497,100,Hopper-v4,ppo,20251118_122519_457643_pid1281679_seed0,plateau
2061.9942626953125,1780000.0,1488.6574536132814,-573.3368090820311,-37.03029513888888,205.55601988804855,100,Hopper-v4,ppo,20251112_153627_792340_pid83237_seed0,post_peak_degrade
3313.68486328125,1960000.0,3258.6630859375,-55.02177734374982,11.29050021701389,46.41643375784935,100,Hopper-v4,ppo,20251117_142831_739006_pid1106458_seed0,plateau
468.0729064941406,2000000.0,460.13596618652343,-7.936940307617192,2.6681606716579847,6.804033655837444,100,Hopper-v4,ppo,20251120_152949_055005_pid1748346_seed0,plateau
1416.858740234375,1600000.0,1178.9465161132814,-237.9122241210937,6.002753363715278,45.165733837255836,100,Hopper-v4,ppo,20251121_130729_889874_pid1976188_seed0,plateau
472.2045043945312,1780000.0,441.44135681152346,-30.763147583007765,-3.308778211805557,14.497479052668822,100,Hopper-v4,ppo,20251113_195043_998392_pid332300_seed0,plateau
462.5427612304687,1860000.0,449.8851141357421,-12.657647094726599,1.5807501898871565,7.680747375981949,100,Hopper-v4,ppo,20251121_153615_280039_pid2000657_seed0,plateau
531.218017578125,520000.0,360.290259399414,-170.92775817871097,-0.9056179470486099,4.601937758186744,100,Hopper-v4,ppo,20251115_044750_683797_pid629273_seed0,post_peak_degrade
1219.0278076171876,1240000.0,1024.725968017578,-194.3018395996096,4.586524793836803,51.59801360457271,100,Hopper-v4,ppo,20251116_140424_789317_pid873095_seed0,plateau
1082.8765869140625,860000.0,642.7271496582032,-440.1494372558593,-6.95453016493055,36.57738294695748,100,Hopper-v4,ppo,20251120_232155_307581_pid1831302_seed0,post_peak_degrade
1225.664794921875,1940000.0,1035.2395458984377,-190.42524902343735,25.595178222656248,142.80228001654953,100,Hopper-v4,ppo,20251118_101633_550756_pid1263198_seed0,plateau
456.15973510742185,1960000.0,450.5077209472656,-5.652014160156227,1.4009128146701388,6.055301634222657,100,Hopper-v4,ppo,20251116_062146_751875_pid816744_seed0,plateau
2382.397119140625,620000.0,1835.4064611816405,-546.9906579589845,-14.692316351996547,185.20418925565323,100,Hopper-v4,ppo,20251114_173944_475867_pid532093_seed0,post_peak_degrade
1707.1301025390626,2000000.0,1345.0412243652343,-362.08887817382833,44.920633951822914,202.59867046757373,100,Hopper-v4,ppo,20251112_093848_337214_pid27017_seed0,post_peak_degrade
600.7182006835938,2000000.0,532.4400311279297,-68.27816955566402,8.492581515842012,32.11395624500011,100,Hopper-v4,ppo,20251120_073545_403214_pid1666363_seed0,plateau
478.2431945800781,1720000.0,447.1376635742187,-31.105531005859405,-3.131132676866318,13.375629556770559,100,Hopper-v4,ppo,20251120_114036_293603_pid1709768_seed0,plateau
3049.12265625,1720000.0,2783.726240234375,-265.39641601562516,-21.590931532118045,115.67101845476763,100,Hopper-v4,ppo,20251112_191518_748763_pid115176_seed0,plateau
1243.7276611328125,2000000.0,1127.9100305175782,-115.8176306152343,33.5086683485243,91.49097860644854,100,Hopper-v4,ppo,20251116_075813_740734_pid828549_seed0,plateau
1093.0732177734376,1280000.0,1075.939157714844,-17.134060058593604,1.5234049479166616,10.509639738705722,100,Hopper-v4,ppo,20251119_085306_162564_pid1458331_seed0,plateau
619.4687255859375,1820000.0,588.6082415771484,-30.860484008789058,-6.7042839898003495,18.33495683785019,100,Hopper-v4,ppo,20251116_133252_402989_pid869269_seed0,plateau
598.8304565429687,2000000.0,537.0184729003906,-61.81198364257807,14.658173285590275,34.90550830949081,100,Hopper-v4,ppo,20251115_182939_722668_pid729914_seed0,plateau
2964.727099609375,1800000.0,2159.6780590820317,-805.0490405273431,-27.170217556423623,325.7600977914034,100,Hopper-v4,ppo,20251117_075811_884062_pid1025727_seed0,post_peak_degrade
1724.869091796875,1900000.0,1402.3492846679687,-322.5198071289062,-12.867899576822916,207.32769587994306,100,Hopper-v4,ppo,20251119_023314_397702_pid1404700_seed0,plateau
372.8107116699219,1440000.0,368.5383154296875,-4.2723962402344,0.484306504991322,1.1128034979951062,100,Hopper-v4,ppo,20251118_042456_135219_pid1220323_seed0,plateau
529.810595703125,1160000.0,306.2924334716797,-223.51816223144533,3.8183030870225707,24.781618331915933,100,Hopper-v4,ppo,20251114_235554_932276_pid593403_seed0,post_peak_degrade
1898.502685546875,1440000.0,1199.2599609375,-699.242724609375,-8.6002170138889,76.10134433931005,100,Hopper-v4,ppo,20251119_051959_973477_pid1425094_seed0,post_peak_degrade
494.8120056152344,1920000.0,470.96014465332036,-23.851860961914042,-3.341769748263889,16.152533113949318,100,Hopper-v4,ppo,20251118_142421_996541_pid1297703_seed0,plateau
2224.98671875,1960000.0,2104.118110351563,-120.86860839843712,12.388378906250004,68.08193074283673,100,Hopper-v4,ppo,20251116_213957_522114_pid935022_seed0,plateau
700.7394165039062,2000000.0,613.4522937011718,-87.28712280273442,13.100261773003467,39.675888268365945,100,Hopper-v4,ppo,20251118_180853_301029_pid1329380_seed0,plateau
1724.2110595703125,1980000.0,1583.9424169921874,-140.26864257812508,2.7806803385416665,93.08424910793524,100,Hopper-v4,ppo,20251121_045211_147882_pid1888805_seed0,plateau
2601.705419921875,1880000.0,2269.571984863281,-332.13343505859393,-17.434038628472234,238.4641090152178,100,Hopper-v4,ppo,20251114_032100_544194_pid389733_seed0,plateau
359.731689453125,1680000.0,323.5010607910156,-36.23062866210938,3.3350986056857628,13.466131984148264,100,Hopper-v4,ppo,20251115_002515_588141_pid597028_seed0,plateau
1754.7835693359375,2000000.0,1231.53830078125,-523.2452685546875,61.35120035807293,237.0925596112461,100,Hopper-v4,ppo,20251113_091734_741666_pid237421_seed0,post_peak_degrade
2918.07197265625,1540000.0,1523.587492675781,-1394.4844799804691,57.82398681640623,267.4391976370971,100,Hopper-v4,ppo,20251117_050956_742479_pid999677_seed0,post_peak_degrade
610.1123046875,2000000.0,528.6196264648437,-81.49267822265631,14.186571587456594,40.02183050926638,100,Hopper-v4,ppo,20251112_092946_916822_pid25729_seed0,plateau
929.6267761230469,440000.0,869.8225402832034,-59.8042358398435,10.993455674913195,42.2861984137913,100,Hopper-v4,ppo,20251116_082127_251512_pid831368_seed0,plateau
607.5921752929687,1940000.0,572.6396130371094,-34.952562255859334,-2.4826653374566,22.417517550735248,100,Hopper-v4,ppo,20251117_084100_033758_pid1043136_seed0,plateau
282.1246337890625,2000000.0,251.85216522216797,-30.27246856689453,7.447029283311632,22.13237973754251,100,Hopper-v4,ppo,20251117_141945_411170_pid1105392_seed0,plateau
593.39619140625,1500000.0,550.9977368164064,-42.398454589843595,-6.245319959852433,16.42318533593663,100,Hopper-v4,ppo,20251119_224405_818521_pid1596391_seed0,plateau
1616.8212890625,1540000.0,1167.0240563964842,-449.7972326660158,10.671257866753471,34.2910861035065,100,Hopper-v4,ppo,20251119_182532_022934_pid1561210_seed0,post_peak_degrade
405.75128173828125,1760000.0,391.19396911621095,-14.557312622070299,-1.037003580729169,5.275849044557446,100,Hopper-v4,ppo,20251116_155011_254330_pid886487_seed0,plateau
1326.4720947265625,2000000.0,892.815965576172,-433.6561291503906,71.1493136935764,248.22629896007805,100,Hopper-v4,ppo,20251117_204820_827586_pid1154120_seed0,post_peak_degrade
507.9578063964844,2000000.0,483.85300109863283,-24.104805297851556,4.486682807074652,12.936699823713766,100,Hopper-v4,ppo,20251119_180815_215891_pid1558631_seed0,plateau
521.3461975097656,1860000.0,508.6906793212891,-12.655518188476492,2.9122639973958258,9.182500267820156,100,Hopper-v4,ppo,20251118_225545_463429_pid1371721_seed0,plateau
420.70371704101564,1440000.0,320.9218615722656,-99.78185546875005,-3.9043443467881946,16.04271838835562,100,Hopper-v4,ppo,20251114_233156_570165_pid590467_seed0,post_peak_degrade
1101.10126953125,1900000.0,1056.432744140625,-44.668525390625064,7.214773220486121,29.1842598386,100,Hopper-v4,ppo,20251122_005845_990038_pid2088606_seed0,plateau
1852.482958984375,1740000.0,1366.3358142089842,-486.14714477539087,-16.556331380208324,145.04166297680032,100,Hopper-v4,ppo,20251119_213118_740522_pid1587271_seed0,post_peak_degrade
469.03895874023436,1080000.0,448.1639721679688,-20.874986572265584,1.1655280219184065,5.8515325092015695,100,Hopper-v4,ppo,20251113_043253_672674_pid197084_seed0,plateau
1236.07216796875,1400000.0,1073.1835241699218,-162.88864379882807,34.78239881727432,102.01138211649074,100,Hopper-v4,ppo,20251115_225413_198942_pid762070_seed0,plateau
411.8914855957031,1700000.0,370.4608483886719,-41.430637207031225,2.8819580078125,11.149437677540737,100,Hopper-v4,ppo,20251119_190521_953771_pid1567152_seed0,plateau
426.0011291503906,2000000.0,416.5100885009766,-9.491040649414003,1.9388563368055556,4.701090586129041,100,Hopper-v4,ppo,20251115_010245_898509_pid601846_seed0,plateau
1106.93193359375,1440000.0,763.3542248535157,-343.57770874023436,16.846208360460068,94.21431073447546,100,Hopper-v4,ppo,20251117_164820_278169_pid1123486_seed0,post_peak_degrade
689.8369018554688,320000.0,368.6213897705078,-321.215512084961,-9.723940700954858,36.79851719253598,100,Hopper-v4,ppo,20251112_093412_319707_pid26345_seed0,post_peak_degrade
3256.662451171875,1620000.0,2740.563210449219,-516.0992407226563,-7.214268663194414,325.8068134595595,100,Hopper-v4,ppo,20251112_200921_617037_pid122247_seed0,plateau
265.260302734375,2000000.0,260.000947265625,-5.259355468750016,2.0179650200737833,5.517912184253754,100,Hopper-v4,ppo,20251119_020635_860509_pid1401400_seed0,plateau
2113.080126953125,1900000.0,1913.1346850585935,-199.9454418945313,-10.31254882812502,108.82844649966934,100,Hopper-v4,ppo,20251118_045642_851631_pid1224198_seed0,plateau
690.6050537109375,1340000.0,566.6416418457031,-123.96341186523432,-7.2495123969184005,36.11798689146931,100,Hopper-v4,ppo,20251114_045542_818333_pid401269_seed0,plateau
1312.2155029296875,1840000.0,1255.405612792969,-56.80989013671865,-0.958740234375,41.894703588423745,100,Hopper-v4,ppo,20251117_194955_754567_pid1147010_seed0,plateau
470.3251037597656,1900000.0,462.2577416992187,-8.067362060546941,2.141917588975692,7.177874590270596,100,Hopper-v4,ppo,20251118_041426_871291_pid1219035_seed0,plateau
475.902490234375,1040000.0,368.3732305908203,-107.52925964355472,-3.2290717230902777,14.217530214499387,100,Hopper-v4,ppo,20251116_194817_742105_pid920727_seed0,post_peak_degrade
502.8011047363281,1500000.0,477.49009094238284,-25.31101379394528,1.7899705674913156,9.037438582179027,100,Hopper-v4,ppo,20251122_032440_285306_pid2110713_seed0,plateau
1263.8173828125,1820000.0,1055.5930297851564,-208.22435302734357,-31.446398925781246,127.34017445430024,100,Hopper-v4,ppo,20251120_215251_942432_pid1815048_seed0,plateau
838.2640258789063,1720000.0,742.9168322753906,-95.34719360351573,10.463568793402779,44.15617569011376,100,Hopper-v4,ppo,20251115_152131_491809_pid707006_seed0,plateau
1945.1069580078124,1820000.0,1332.8240014648436,-612.2829565429688,-78.97442084418402,312.86136263941205,100,Hopper-v4,ppo,20251113_171055_981874_pid304147_seed0,post_peak_degrade
559.1616821289062,1660000.0,463.2023468017578,-95.95933532714844,5.114103868272569,18.11482949100233,100,Hopper-v4,ppo,20251122_015250_007524_pid2095402_seed0,plateau
2666.266162109375,700000.0,1135.3578027343751,-1530.9083593749997,-39.85083957248264,132.37338684027296,100,Hopper-v4,ppo,20251112_135034_206326_pid68701_seed0,post_peak_degrade
647.4807739257812,2000000.0,571.479317626953,-76.0014562988282,13.035363769531248,50.06618836626698,100,Hopper-v4,ppo,20251112_120317_713677_pid52490_seed0,plateau
1765.1132568359376,2000000.0,1253.754510498047,-511.3587463378906,72.04450141059027,220.5512089143245,100,Hopper-v4,ppo,20251119_005546_967558_pid1390959_seed0,post_peak_degrade
424.6171875,2000000.0,367.54711364746095,-57.07007385253905,12.079115125868055,42.445537843311726,100,Hopper-v4,ppo,20251121_235709_437972_pid2081108_seed0,plateau
1282.503125,2000000.0,877.775451660156,-404.72767333984393,53.44972466362847,184.65994633304425,100,Hopper-v4,ppo,20251117_134335_972554_pid1097211_seed0,post_peak_degrade
419.70208129882815,2000000.0,381.7314312744141,-37.970650024414056,5.939219156901042,14.17329087852201,100,Hopper-v4,ppo,20251115_191501_604881_pid735428_seed0,plateau
1154.7043823242188,1920000.0,1024.3229248046875,-130.3814575195313,28.792327202690963,110.6479737408229,100,Hopper-v4,ppo,20251121_172021_934059_pid2017528_seed0,plateau
373.75737915039065,700000.0,367.8739074707031,-5.8834716796875455,0.09141099717881691,0.980702584609224,100,Hopper-v4,ppo,20251121_225215_781938_pid2072755_seed0,plateau
1239.291455078125,1580000.0,893.4564562988282,-345.8349987792967,-4.154214138454866,38.719901665412415,100,Hopper-v4,ppo,20251115_112559_330753_pid678351_seed0,post_peak_degrade
379.50966186523436,1480000.0,375.5243249511719,-3.9853369140624864,0.10233629014757323,0.9500057612231912,100,Hopper-v4,ppo,20251113_114921_430349_pid259388_seed0,plateau
731.980517578125,2000000.0,557.9383868408203,-174.04213073730477,37.992367892795144,129.1121390598564,100,Hopper-v4,ppo,20251116_113712_143013_pid855165_seed0,post_peak_degrade
2016.72041015625,840000.0,928.6548327636717,-1088.0655773925782,4.6938218858506895,54.94354263231775,100,Hopper-v4,ppo,20251120_170804_984430_pid1763376_seed0,post_peak_degrade
348.8021179199219,1640000.0,301.4789770507813,-47.323140869140616,-0.3352627224392361,6.692635757373255,100,Hopper-v4,ppo,20251121_120357_689084_pid1965858_seed0,plateau
908.5736206054687,1940000.0,832.2431396484375,-76.33048095703123,10.138331434461811,57.44988135154181,100,Hopper-v4,ppo,20251113_092225_531534_pid238113_seed0,plateau
361.81214599609376,1780000.0,359.6402746582031,-2.17187133789065,-0.06243150499132197,1.2659443241293056,100,Hopper-v4,ppo,20251116_122446_013886_pid860982_seed0,plateau
3120.27763671875,1720000.0,2913.142778320312,-207.1348583984377,-45.482427300347254,166.9344178611193,100,Hopper-v4,ppo,20251114_162430_559711_pid514161_seed0,plateau
1509.525732421875,1860000.0,1250.344412841797,-259.181319580078,-30.103701443142352,187.08003153341335,100,Hopper-v4,ppo,20251113_090230_675147_pid234768_seed0,plateau
1108.2339477539062,1480000.0,945.1104394531251,-163.12350830078117,-8.443679470486106,39.50815704931653,100,Hopper-v4,ppo,20251120_111025_307534_pid1705050_seed0,plateau
1100.019677734375,1460000.0,1020.2848461914061,-79.73483154296878,8.191370985243047,39.96605706807666,100,Hopper-v4,ppo,20251119_080825_018499_pid1452610_seed0,plateau
401.4832275390625,1560000.0,368.24524902343745,-33.23797851562506,1.1220967610677046,9.944817973146389,100,Hopper-v4,ppo,20251118_095045_670798_pid1260056_seed0,plateau
346.8222290039063,2000000.0,322.37688354492195,-24.44534545898432,6.34285549587674,20.036307532411666,100,Hopper-v4,ppo,20251116_142041_813562_pid875082_seed0,plateau
1122.7541870117188,1620000.0,945.4475134277343,-177.30667358398455,-4.554366048177081,42.807394379878815,100,Hopper-v4,ppo,20251113_192306_617906_pid327993_seed0,plateau
1090.39306640625,1560000.0,411.4610943603516,-678.9319720458984,-4.2051689995659745,17.60012670314539,100,Hopper-v4,ppo,20251114_000346_896642_pid365408_seed0,post_peak_degrade
374.76246337890626,1300000.0,369.98830078125,-4.774162597656243,0.15169677734374748,0.48647945129257564,100,Hopper-v4,ppo,20251118_023303_483389_pid1206673_seed0,plateau
374.8183837890625,1760000.0,363.92099853515623,-10.897385253906293,1.0012200249565935,3.3049416631388335,100,Hopper-v4,ppo,20251114_200312_324623_pid563793_seed0,plateau
2088.4452392578123,1220000.0,926.6108227539064,-1161.834416503906,-13.9832763671875,61.96807242730363,100,Hopper-v4,ppo,20251112_110640_517984_pid39467_seed0,post_peak_degrade
2976.991845703125,1820000.0,2551.4991210937505,-425.49272460937436,-44.899473741319426,231.62035538614455,100,Hopper-v4,ppo,20251120_125438_535852_pid1721264_seed0,plateau
365.8775634765625,1840000.0,361.02963012695307,-4.847933349609434,0.08448893229166919,2.7227157926632692,100,Hopper-v4,ppo,20251118_100447_537629_pid1261770_seed0,plateau
1462.25,1080000.0,1218.9494592285157,-243.3005407714843,33.92578260633681,95.7329975126249,100,Hopper-v4,ppo,20251112_195742_026487_pid120826_seed0,plateau
2387.745263671875,2000000.0,2265.843483886719,-121.90177978515612,22.320301649305545,90.12907051518737,100,Hopper-v4,ppo,20251116_003941_818875_pid774898_seed0,plateau
1114.1328369140624,1640000.0,965.5669726562501,-148.56586425781234,-6.183170572916664,21.60104936109264,100,Hopper-v4,ppo,20251117_062656_295977_pid1009146_seed0,plateau
371.54412841796875,1020000.0,367.0822406005859,-4.461887817382831,0.15640462239583208,0.6636486967733679,100,Hopper-v4,ppo,20251120_102806_650130_pid1698335_seed0,plateau
702.4219360351562,1960000.0,642.5199499511718,-59.90198608398441,16.47841932508681,56.518970974610504,100,Hopper-v4,ppo,20251116_073127_953181_pid825309_seed0,plateau
815.8526733398437,1920000.0,700.9866644287109,-114.86600891113278,10.487436930338541,75.01590447536422,100,Hopper-v4,ppo,20251121_151834_121765_pid1997733_seed0,plateau
369.781396484375,1220000.0,332.48980102539065,-37.291595458984375,4.704126654730904,12.513226841797099,100,Hopper-v4,ppo,20251121_213300_642165_pid2060181_seed0,plateau
2043.023583984375,1640000.0,1547.4758569335938,-495.5477270507811,-16.232042100694443,97.96710210709871,100,Hopper-v4,ppo,20251121_005119_957018_pid1847800_seed0,post_peak_degrade
487.34619140625,1780000.0,477.6126141357422,-9.733577270507794,-0.13827718098958208,2.8907893998307292,100,Hopper-v4,ppo,20251118_072325_330031_pid1242168_seed0,plateau
1626.8646484375,1800000.0,1305.4233471679686,-321.4413012695313,-19.456523980034717,168.9649133541886,100,Hopper-v4,ppo,20251112_174708_765747_pid102444_seed0,plateau
1101.0438720703125,1320000.0,1055.5149243164062,-45.52894775390632,-0.1985405815972222,20.044287931338868,100,Hopper-v4,ppo,20251117_164723_864915_pid1123369_seed0,plateau
282.0869445800781,660000.0,277.9513684082031,-4.135576171875016,0.04096204969618435,1.90178191935302,100,Hopper-v4,ppo,20251118_043042_570548_pid1221025_seed0,plateau
404.42339477539065,2000000.0,392.8538702392578,-11.56952453613286,1.9040981716579874,4.574830406344073,100,Hopper-v4,ppo,20251121_140036_137332_pid1984372_seed0,plateau
1531.4752685546875,1820000.0,1359.5586096191407,-171.91665893554682,-12.535734049479162,115.91910116403444,100,Hopper-v4,ppo,20251117_133348_551074_pid1095134_seed0,plateau
1477.0313232421875,2000000.0,1233.1403100585935,-243.89101318359394,30.7769775390625,127.66103099856107,100,Hopper-v4,ppo,20251117_083239_848147_pid1041059_seed0,plateau
2943.49140625,1980000.0,2487.685061035156,-455.806345214844,14.628575303819465,323.4468422245731,100,Hopper-v4,ppo,20251115_020820_832858_pid609826_seed0,plateau
1839.011279296875,1280000.0,1433.4103955078126,-405.60088378906244,-12.43124728732639,42.52534002096768,100,Hopper-v4,ppo,20251115_193715_497422_pid738129_seed0,post_peak_degrade
3105.574169921875,1040000.0,1627.6499584960936,-1477.9242114257816,59.013522677951386,363.8418142489782,100,Hopper-v4,ppo,20251112_091010_759826_pid22943_seed0,post_peak_degrade
1067.7470703125,1120000.0,954.412440185547,-113.33463012695302,25.031590440538203,59.65966583311556,100,Hopper-v4,ppo,20251115_060649_862963_pid638877_seed0,plateau
653.8001647949219,1980000.0,541.9034991455078,-111.8966656494141,16.043670654296882,74.09298235631415,100,Hopper-v4,ppo,20251119_202614_246614_pid1579098_seed0,plateau
643.9693420410156,1980000.0,517.9386627197266,-126.03067932128897,21.501783582899307,96.41120140401297,100,Hopper-v4,ppo,20251117_082817_901538_pid1039519_seed0,plateau
1593.588818359375,1960000.0,1143.1645361328126,-450.42428222656235,85.94904649522567,323.59820694255853,100,Hopper-v4,ppo,20251118_142643_610463_pid1298000_seed0,post_peak_degrade
2909.100927734375,1840000.0,1716.6999890136722,-1192.400938720703,-214.51556667751734,792.3734171636889,100,Hopper-v4,ppo,20251113_043249_145370_pid197071_seed0,post_peak_degrade
529.5887512207031,1780000.0,444.17170532226567,-85.41704589843744,-6.491191948784723,23.701580631935652,100,Hopper-v4,ppo,20251114_221102_779076_pid579410_seed0,plateau
1821.2816650390625,2000000.0,1583.8916540527346,-237.39001098632798,27.13642035590278,129.1907664086261,100,Hopper-v4,ppo,20251118_201746_690744_pid1347724_seed0,plateau
1845.2455078125,2000000.0,1510.0123608398437,-335.2331469726562,31.231496853298594,130.3442233278327,100,Hopper-v4,ppo,20251115_142248_845837_pid699889_seed0,plateau
495.8389953613281,240000.0,393.80396667480466,-102.03502868652345,-0.9183980305989571,11.074052564702948,100,Hopper-v4,ppo,20251117_181417_803399_pid1135381_seed0,post_peak_degrade
374.5687561035156,1820000.0,352.2084881591797,-22.36026794433593,-4.4050286187065995,11.693209122171455,100,Hopper-v4,ppo,20251114_172328_260397_pid527506_seed0,plateau
1756.1996826171876,1360000.0,954.3420678710936,-801.857614746094,30.798639594184024,79.658465417945,100,Hopper-v4,ppo,20251116_091946_032616_pid838449_seed0,post_peak_degrade
310.7462158203125,1180000.0,296.25587951660157,-14.490336303710933,2.8267706976996516,12.014702845611707,100,Hopper-v4,ppo,20251121_173600_134256_pid2020036_seed0,plateau
376.83104248046874,2000000.0,371.6654510498047,-5.165591430664051,1.0357225206163194,2.469636994531188,100,Hopper-v4,ppo,20251120_115327_650095_pid1711992_seed0,plateau
982.6187133789062,1100000.0,330.0888366699218,-652.5298767089844,-3.5127495659722223,11.272382719507336,100,Hopper-v4,ppo,20251112_175931_446259_pid104099_seed0,post_peak_degrade
960.314990234375,1920000.0,865.2177734375,-95.09721679687505,11.367068142361113,54.72518534200068,100,Hopper-v4,ppo,20251118_205155_167539_pid1351984_seed0,plateau
1258.6953125,1940000.0,976.7194506835938,-281.9758618164062,44.14664984809027,213.22370941544762,100,Hopper-v4,ppo,20251120_080406_025029_pid1672067_seed0,post_peak_degrade
424.7981750488281,440000.0,352.2393402099609,-72.5588348388672,-1.463264295789928,4.592594341404743,100,Hopper-v4,ppo,20251114_212221_585159_pid573471_seed0,plateau
381.48923950195314,1040000.0,320.1700701904298,-61.31916931152335,-11.148470391167539,40.26577003054179,100,Hopper-v4,ppo,20251120_085126_591223_pid1681009_seed0,plateau
3159.560546875,1580000.0,2504.734185791015,-654.8263610839849,-127.72245144314236,403.9425592921915,100,Hopper-v4,ppo,20251114_013819_728588_pid377174_seed0,post_peak_degrade
1538.6287841796875,1880000.0,1485.1274194335936,-53.50136474609394,-13.12558322482639,48.64714795843221,100,Hopper-v4,ppo,20251121_114003_144504_pid1962070_seed0,plateau
