#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
53.0,53,139.108509
321.0,321,139.451673
155.0,155,139.623675
219.0,219,139.887405
32.0,32,139.920515
322.0,322,140.264712
80.0,80,141.185446
38.0,38,141.226335
69.0,69,141.297682
287.0,287,141.618923
45.0,45,141.667418
293.0,293,141.979654
302.0,302,142.300072
269.0,269,142.59244
380.0,380,143.018418
323.0,323,143.36277
304.0,304,143.681891
111.0,111,143.80129
207.0,207,144.019591
220.0,220,144.253755
229.0,229,144.490844
231.0,231,144.739534
165.0,165,144.955441
183.0,183,145.151684
129.0,129,145.289758
151.0,151,145.446017
232.0,232,145.684734
175.0,175,145.866519
264.0,264,146.138593
200.0,200,146.347838
139.0,139,146.832845
192.0,192,147.096177
147.0,147,147.251276
149.0,149,147.408234
190.0,190,147.614562
252.0,252,147.880219
171.0,171,148.062717
212.0,212,148.282784
200.0,200,148.496113
270.0,270,148.781605
249.0,249,149.040862
217.0,217,149.331394
215.0,215,149.56828
210.0,210,149.792443
20.0,20,149.826104
41.0,41,149.8752
46.0,46,149.923568
193.0,193,150.142769
45.0,45,150.209608
194.0,194,150.417243
159.0,159,150.583202
33.0,33,150.618858
148.0,148,150.770813
49.0,49,150.823013
42.0,42,150.869905
42.0,42,150.914645
52.0,52,150.966407
92.0,92,151.070384
32.0,32,151.1061
96.0,96,151.208962
175.0,175,151.457564
187.0,187,151.659997
152.0,152,151.821963
298.0,298,152.140056
161.0,161,152.306912
190.0,190,152.993614
116.0,116,153.117557
226.0,226,153.364313
72.0,72,153.466263
185.0,185,153.667053
142.0,142,153.816014
156.0,156,153.980105
200.0,200,154.194558
156.0,156,154.360081
201.0,201,154.570432
54.0,54,154.629259
166.0,166,154.816716
130.0,130,154.971053
75.0,75,155.054417
175.0,175,155.270656
29.0,29,155.304287
102.0,102,155.408688
34.0,34,155.446593
12.0,12,155.457294
26.0,26,155.483305
170.0,170,155.687999
192.0,192,155.889685
165.0,165,156.067566
22.0,22,156.091552
147.0,147,156.246613
69.0,69,156.3213
216.0,216,156.557159
194.0,194,156.760516
43.0,43,156.81064
198.0,198,157.015198
189.0,189,157.214422
182.0,182,157.40586
67.0,67,157.475787
86.0,86,157.567231
179.0,179,157.759568
25.0,25,157.825536
120.0,120,157.960717
162.0,162,158.131686
23.0,23,158.152201
172.0,172,158.81479
197.0,197,159.032151
157.0,157,159.199293
196.0,196,159.409897
207.0,207,159.637855
226.0,226,159.903118
216.0,216,160.203907
199.0,199,160.415327
167.0,167,160.589135
166.0,166,160.761496
133.0,133,160.911716
157.0,157,161.079971
79.0,79,161.160227
13.0,13,161.175194
135.0,135,161.317753
200.0,200,161.531699
158.0,158,161.704275
131.0,131,161.840601
231.0,231,162.093631
156.0,156,162.284567
180.0,180,162.475178
196.0,196,162.689199
221.0,221,162.922274
15.0,15,162.938227
78.0,78,163.021333
18.0,18,163.039009
48.0,48,163.090508
31.0,31,163.122864
